🕘️更新时间,#genre#
NewTV 超级电视剧,http://111.22.153.159:35455/itv/1000000004000024993.m3u8?cdn=ystenlive$订阅源
NewTV 东北热剧,http://39.134.65.175/PLTV/88888888/224/3221225679/1.m3u8$订阅源
NewTV 欢乐剧场,http://39.134.65.175/PLTV/88888888/224/3221225682/1.m3u8$订阅源
NewTV武搏世界,http://www.lizhinas.top:1009/rtp/239.252.220.180:5140$订阅源
NewTV武搏世界,http://1.94.31.214/php/hntv.php?id=wspd$订阅源
赛事睛彩竞技,http://vip.lqcc.xyz:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive$订阅源
赛事睛彩竞技,http://vip.lqcc.xyz:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive$订阅源
赛事睛彩篮球,http://vip.lqcc.xyz:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive$订阅源
赛事睛彩篮球,http://vip.lqcc.xyz:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive$订阅源
咪咕赛事4k-1,http://vip.lqcc.xyz:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive$订阅源
咪咕赛事4k-2,http://vip.lqcc.xyz:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播01,http://vip.lqcc.xyz:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播02,http://vip.lqcc.xyz:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播03,http://vip.lqcc.xyz:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播04,http://vip.lqcc.xyz:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播05,http://vip.lqcc.xyz:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播06,http://vip.lqcc.xyz:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播07,http://vip.lqcc.xyz:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播08,http://vip.lqcc.xyz:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播09,http://vip.lqcc.xyz:35455/itv/3000000001000026778.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播10,http://vip.lqcc.xyz:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播11,http://vip.lqcc.xyz:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播12,http://vip.lqcc.xyz:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播13,http://vip.lqcc.xyz:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播14,http://vip.lqcc.xyz:35455/itv/3000000010000002032.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播15,http://vip.lqcc.xyz:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播16,http://vip.lqcc.xyz:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播17,http://vip.lqcc.xyz:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播18,http://vip.lqcc.xyz:35455/itv/3000000010000004464.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播19,http://vip.lqcc.xyz:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播20,http://vip.lqcc.xyz:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播21,http://vip.lqcc.xyz:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播22,http://vip.lqcc.xyz:35455/itv/3000000010000006944.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播23,http://vip.lqcc.xyz:35455/itv/3000000010000007692.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播24,http://vip.lqcc.xyz:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播25,http://vip.lqcc.xyz:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播26,http://vip.lqcc.xyz:35455/itv/3000000010000011112.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播27,http://vip.lqcc.xyz:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播28,http://vip.lqcc.xyz:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播29,http://vip.lqcc.xyz:35455/itv/3000000010000011763.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播30,http://vip.lqcc.xyz:35455/itv/3000000010000011873.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播31,http://vip.lqcc.xyz:35455/itv/3000000010000012398.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播32,http://vip.lqcc.xyz:35455/itv/3000000010000012450.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播33,http://vip.lqcc.xyz:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播34,http://vip.lqcc.xyz:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播35,http://vip.lqcc.xyz:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播36,http://vip.lqcc.xyz:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播37,http://vip.lqcc.xyz:35455/itv/3000000010000017389.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播38,http://vip.lqcc.xyz:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播39,http://vip.lqcc.xyz:35455/itv/3000000010000017997.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播40,http://vip.lqcc.xyz:35455/itv/3000000010000019380.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播41,http://vip.lqcc.xyz:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播42,http://vip.lqcc.xyz:35455/itv/3000000010000020168.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播43,http://vip.lqcc.xyz:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播44,http://vip.lqcc.xyz:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播45,http://vip.lqcc.xyz:35455/itv/3000000010000024205.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播46,http://vip.lqcc.xyz:35455/itv/3000000010000024691.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播47,http://vip.lqcc.xyz:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播48,http://vip.lqcc.xyz:35455/itv/3000000010000025943.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播49,http://vip.lqcc.xyz:35455/itv/3000000010000027318.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播50,http://vip.lqcc.xyz:35455/itv/3000000010000027638.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播51,http://vip.lqcc.xyz:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播52,http://vip.lqcc.xyz:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive$订阅源
咪咕赛事播53,http://vip.lqcc.xyz:35455/itv/3000000010000032106.m3u8?cdn=FifastbLive$订阅源
新动漫,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227498/index.m3u8$订阅源
河北少儿,http://1.94.31.214/php/hebei.php?id=sekj$订阅源
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8$订阅源
甘肃少儿,https://hls.gstv.com.cn/49048r/922k96.m3u8$订阅源
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8$订阅源
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800$订阅源
灌篮高手,https://live.ottiptv.cc/yy/1382735626$订阅源
哆啦A梦,https://live.ottiptv.cc/huya/11601963$订阅源
猫和老鼠,https://live.ottiptv.cc/huya/11352879$订阅源
蜡笔小新,https://live.ottiptv.cc/bilibili/30837590$订阅源
喜羊羊与灰太狼,https://live.ottiptv.cc/huya/23865080$订阅源
精灵宝可梦,https://live.ottiptv.cc/huya/23749096$订阅源
名侦探柯南,https://live.ottiptv.cc/huya/30080236$订阅源
周星驰电影,http://cdn.jdshipin.com:8880/huya.php?id=11342412$订阅源
林正英电影,http://cdn.jdshipin.com:8880/huya.php?id=11342421$订阅源
刘德华电影,http://cdn.jdshipin.com:8880/huya.php?id=11342424$订阅源
古天乐电影,http://cdn.jdshipin.com:8880/huya.php?id=29982675$订阅源
成龙电影,http://cdn.jdshipin.com:8880/huya.php?id=11342386$订阅源
李连杰电影,http://cdn.jdshipin.com:8880/huya.php?id=11342390$订阅源
甄子丹电影,http://cdn.jdshipin.com:8880/huya.php?id=11352935$订阅源
沈腾电影,http://cdn.jdshipin.com:8880/huya.php?id=11601968$订阅源
黄渤电影,http://cdn.jdshipin.com:8880/huya.php?id=11352876$订阅源
强森电影,http://cdn.jdshipin.com:8880/huya.php?id=21059581$订阅源
王晶电影,http://cdn.jdshipin.com:8880/huya.php?id=11602058$订阅源
金庸武侠,http://cdn.jdshipin.com:8880/huya.php?id=11342435$订阅源
功夫电影,http://cdn.jdshipin.com:8880/huya.php?id=11352941$订阅源
贺岁电影,http://cdn.jdshipin.com:8880/huya.php?id=11601986$订阅源
怪兽电影,http://cdn.jdshipin.com:8880/huya.php?id=21059577$订阅源
武侠电影,http://cdn.jdshipin.com:8880/huya.php?id=11342427$订阅源
玄幻电影,http://cdn.jdshipin.com:8880/huya.php?id=11342414$订阅源
罪犯电影,http://cdn.jdshipin.com:8880/huya.php?id=11352962$订阅源
战争电影,http://cdn.jdshipin.com:8880/huya.php?id=21059574$订阅源
谍战电影,http://cdn.jdshipin.com:8880/huya.php?id=21059585$订阅源
枪战电影,http://cdn.jdshipin.com:8880/huya.php?id=21059579$订阅源
狄仁杰电影,http://cdn.jdshipin.com:8880/huya.php?id=30080229$订阅源
末日电影合集,https://live.ottiptv.cc/yy/1354889019$订阅源
宇宙科幻合集,http://cdn.jdshipin.com:8880/huya.php?id=11342428$订阅源
斗鱼港剧,http://www.goodiptv.club/douyu/5061550$订阅源
经典剧集,http://www.goodiptv.club/douyu/6863367$订阅源
延禧攻略,https://live.ottiptv.cc/huya/26355864$订阅源
琅琊榜,http://zby.xjqxz.top/lyb/live.m3u8$订阅源
新三国,https://live.ottiptv.cc/huya/11352944$订阅源
新水浒传,https://live.ottiptv.cc/huya/11342384$订阅源
新三国（斗鱼）,https://goodiptv.club/douyu/5908256$订阅源
少年包青天第一部,https://live.ottiptv.cc/yy/1356043677$订阅源
少年包青天第三部,https://live.ottiptv.cc/yy/1382736814$订阅源
神探狄仁杰第一部,https://live.ottiptv.cc/huya/11352958$订阅源
神探狄仁杰第二部,https://goodiptv.club/douyu/6027991$订阅源
神探狄仁杰第三部,https://live.ottiptv.cc/huya/11342425$订阅源
爱情公寓,https://live.ottiptv.cc/huya/11336726$订阅源
亮剑,https://live.ottiptv.cc/huya/30080238$订阅源
雪豹,https://live.ottiptv.cc/huya/29580970$订阅源
特种兵之火凤凰,https://live.ottiptv.cc/huya/29982636$订阅源
士兵突击,https://live.ottiptv.cc/huya/11342430$订阅源
笑傲江湖,https://live.ottiptv.cc/huya/26355790$订阅源
笑傲江湖,http://cdn.jdshipin.com:8880/huya.php?id=23865142$订阅源
神雕侠侣,https://live.ottiptv.cc/huya/11352964$订阅源
神雕侠侣,http://cdn.jdshipin.com:8880/huya.php?id=23865171$订阅源
天龙八部,https://live.ottiptv.cc/huya/20985816$订阅源
天龙八部,https://live.ottiptv.cc/yy/1351814644$订阅源
倚天屠龙记,https://live.ottiptv.cc/huya/11342403$订阅源
倚天屠龙记,http://cdn.jdshipin.com:8880/huya.php?id=23734246$订阅源
铁齿铜牙纪晓岚,https://live.ottiptv.cc/huya/11342396$订阅源
康熙王朝,https://live.ottiptv.cc/huya/11352940$订阅源
陈情令,https://live.ottiptv.cc/huya/29465862$订阅源
庆余年,https://live.ottiptv.cc/huya/11352960$订阅源
鬼吹灯之精绝古城,https://live.ottiptv.cc/huya/11352871$订阅源
鬼吹灯之怒晴湘西,https://live.ottiptv.cc/huya/11602075$订阅源
鬼吹灯之龙岭迷窟,https://live.ottiptv.cc/huya/29465863$订阅源
鬼吹灯之云南虫谷,https://live.ottiptv.cc/huya/11352898$订阅源
伪装者,https://live.ottiptv.cc/yy/1354936244$订阅源
西游记后传,https://live.ottiptv.cc/yy/1353392400$订阅源
隋唐英雄传,https://live.ottiptv.cc/yy/1352475619$订阅源
仙剑奇侠传,https://live.ottiptv.cc/yy/1382749903$订阅源
西游记续集,http://www.goodiptv.club/douyu/3113309$订阅源
我是特种兵之利刃出鞘,https://live.ottiptv.cc/yy/37999586$订阅源
狂飙,https://live.ottiptv.cc/yy/1355142167$订阅源
三国演义,https://live.ottiptv.cc/huya/11602081$订阅源
西游记,https://live.ottiptv.cc/huya/26355861$订阅源
新白娘子传奇,https://live.ottiptv.cc/yy/1354490667$订阅源
乌龙闯情关,https://live.ottiptv.cc/huya/26355767$订阅源
柳舟计,https://live.ottiptv.cc/huya/23860039$订阅源
与凤行,https://live.ottiptv.cc/huya/26355866$订阅源
大秦赋,https://live.ottiptv.cc/huya/23903130$订阅源
永夜星河,https://live.ottiptv.cc/huya/23734169$订阅源
流水迢迢,https://live.ottiptv.cc/huya/23865036$订阅源
唐诡之西行,https://live.ottiptv.cc/huya/26355763$订阅源
玫瑰的故事,https://live.ottiptv.cc/huya/23865142$订阅源
梦中的那片海,https://live.ottiptv.cc/huya/26355765$订阅源
知否知否,https://live.ottiptv.cc/yy/21881901$订阅源
父母爱情,https://live.ottiptv.cc/yy/1354926650$订阅源
欢乐颂,https://live.ottiptv.cc/yy/1382735624$订阅源
康熙微服私访记,https://live.ottiptv.cc/huya/11342418$订阅源
如懿传,https://live.ottiptv.cc/huya/29465868$订阅源
芈月传,https://live.ottiptv.cc/huya/11352975$订阅源
楚汉骄雄,http://cdn.jdshipin.com:8880/huya.php?id=29465854$订阅源
寻秦记,http://cdn.jdshipin.com:8880/huya.php?id=29465848$订阅源
封神榜,http://cdn.jdshipin.com:8880/huya.php?id=29465849$订阅源
西游记2,http://cdn.jdshipin.com:8880/huya.php?id=29465859$订阅源
鹿鼎记,https://live.ottiptv.cc/yy/28265277$订阅源
大唐双龙传,http://cdn.jdshipin.com:8880/huya.php?id=29465850$订阅源
射雕英雄传,http://cdn.jdshipin.com:8880/huya.php?id=23824164$订阅源
活佛济公3,http://cdn.jdshipin.com:8880/huya.php?id=23903123$订阅源
无心法师,http://cdn.jdshipin.com:8880/huya.php?id=30080233$订阅源
谈判专家,https://live.ottiptv.cc/yy/1382735560$订阅源
刑事侦缉档案,http://cdn.jdshipin.com:8880/huya.php?id=29465856$订阅源
法政先锋,http://cdn.jdshipin.com:8880/huya.php?id=23863804$订阅源
洗冤录,http://cdn.jdshipin.com:8880/huya.php?id=29465851$订阅源
陀枪师姐,http://cdn.jdshipin.com:8880/huya.php?id=29465857$订阅源
使徒行者,http://cdn.jdshipin.com:8880/huya.php?id=23734256$订阅源
鉴证实录,http://cdn.jdshipin.com:8880/huya.php?id=23903183$订阅源
金枝欲孽,http://cdn.jdshipin.com:8880/huya.php?id=29465847$订阅源
扫黄先锋,http://cdn.jdshipin.com:8880/huya.php?id=29465855$订阅源
创世纪,http://cdn.jdshipin.com:8880/huya.php?id=29465852$订阅源
妙手仁心,http://cdn.jdshipin.com:8880/huya.php?id=29465853$订阅源
大时代,http://cdn.jdshipin.com:8880/huya.php?id=23865161$订阅源
野蛮亲家,http://cdn.jdshipin.com:8880/huya.php?id=23863796$订阅源
笑看风云,http://cdn.jdshipin.com:8880/huya.php?id=29465858$订阅源
BRTV纪实科教,http://120.76.248.139/live/bfgd/4200000113.m3u8$订阅源
BRTV卡酷少儿,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226677/1.m3u8$订阅源
BRTV新闻,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226437/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EncK5uEAdYwWMsf8WJWI1mQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_LSIQh_h2P54Cz-MqgJqC%2CEND$订阅源
BRTV影视,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1742954511&sign=5241ba5667bd08639fd195ea9db6da5a$订阅源
BRTV文艺,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=1742954441&sign=36eca1b00f7de9e79ecc4449bcaa35d5$订阅源
BRTV财经,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226516/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eh9_SEkmWeMdS1TMnIILZgg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPIiicEW7OIvk1s-X-PXHqO%2CEND$订阅源
BRTV生活,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226514/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Es-PVNcPJsjr_oBdcXGT40g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWvZ0r6eMXcXJOGrCpJiq1%2CEND$订阅源
BRTV体育休闲,http://smjdenny.eu.org:35455/bptv/10000100000000050000000003870779.m3u8$订阅源
BRTV国际频道,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226510/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EIfgL7tTUNqHAIdgvKuwj8A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPr9j5nfyiWS_jEXD6m401A%2CEND$订阅源
北京4K超清,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND$订阅源
淘电影,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND$订阅源
淘剧场,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EQaJ92NID2SpQlY6_VJVogg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOuQYJeiYEeFWTkFfE86Vq-%2CEND$订阅源
淘娱乐,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ex0efg9fpenP8E8lWJUb5Lg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND$订阅源
淘BABY,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EN0sbBMpQv4sLsW5foy3YfA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND$订阅源
萌宠TV,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226555/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E_PpxWPtvSZRFtu_Ged-vQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO0istnBuoA2R9ODSCqyIyS%2CEND$订阅源
优优宝贝,http://120.76.248.139/live/bfgd/4200000153.m3u8$订阅源
中华特产,http://120.76.248.139/live/bfgd/4200000158.m3u8$订阅源
生态环境,http://120.76.248.139/live/bfgd/4200000149.m3u8$订阅源
车迷频道,http://120.76.248.139/live/bfgd/4200000146.m3u8$订阅源
环球旅游,http://120.76.248.139/live/bfgd/4200000147.m3u8$订阅源
纪实人文,http://8.138.7.223/tv/shtv.php?id=xjs$订阅源
上海教育,http://61.173.144.157:9901/tsfile/live/1007_1.m3u8$订阅源
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8$订阅源
湖南爱晚,http://tvbox6.icu/tv/mgtv.php?id=261$订阅源
湖南爱晚,http://p2.vzan.com/527645544/149039617847513156/live.m3u8$订阅源
湖南视剧,http://tvbox6.icu/tv/mgtv.php?id=484$订阅源
湖南电影,http://tvbox6.icu/tv/mgtv.php?id=221$订阅源
湖南都市,http://tvbox6.icu/tv/mgtv.php?id=346$订阅源
湖南国际,http://tvbox6.icu/tv/mgtv.php?id=229$订阅源
湖南经视,http://tvbox6.icu/tv/mgtv.php?id=280$订阅源
湖南娱乐,http://tvbox6.icu/tv/mgtv.php?id=344$订阅源
湖南教育,http://222.241.154.37:9901/tsfile/live/23027_1.m3u8$订阅源
长沙新闻,http://tvbox6.icu/tv/mgtv.php?id=269$订阅源
长沙政法,http://tvbox6.icu/tv/mgtv.php?id=254$订阅源
长沙女性,http://tvbox6.icu/tv/mgtv.php?id=230$订阅源
四川新闻,http://wouu.net:9977/udp/239.93.0.47:5140$订阅源
峨眉电影,http://wouu.net:9977/udp/239.93.1.54:5140$订阅源
四川影视文艺,http://wouu.net:9977/udp/239.93.0.166:5140$订阅源
四川经济,http://wouu.net:9977/udp/239.93.1.101:5140$订阅源
四川文化旅游,http://wouu.net:9977/udp/239.93.1.102:5140$订阅源
四川公共乡村,http://wouu.net:9977/udp/239.93.0.52:5140$订阅源
四川妇女儿童,http://wouu.net:9977/udp/239.93.0.219:5140$订阅源
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8$订阅源
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd$订阅源
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd$订阅源
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd$订阅源
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd$订阅源
沙湾融媒,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8$订阅源
青神综合,http://lmt.scqstv.com:80/live1/live1.m3u8$订阅源
长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8$订阅源
绵阳科技,http://livepull.myntv.cn:80/rtmp/mykj.m3u8$订阅源
绵阳综合,http://119.6.59.216:60033/tsfile/live/1007_1.m3u8?key=txiptv$订阅源
筠连综合,http://live.dameijunlian.cn:80/live1/live1.m3u8$订阅源
石棉综合,rtmp://tv.yunxya.com:1937/channellive/shimian$订阅源
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8$订阅源
攀枝花新闻综合,http://live.pzhkai.com/xwzhtl/sd/live.m3u8$订阅源
昭化综合,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8$订阅源
辽宁公共,http://dassby.qqff.top:99/live/辽宁公共/index.m3u8$订阅源
辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8$订阅源
辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8$订阅源
辽宁北方,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8$订阅源
辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8$订阅源
辽宁影视,http://dassby.qqff.top:99/live/辽宁影视剧/index.m3u8$订阅源
辽宁青少,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8$订阅源
辽宁生活,http://dassby.qqff.top:99/live/辽宁生活/index.m3u8$订阅源
辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8$订阅源
辽宁经济,http://dassby.qqff.top:99/live/辽宁经济/index.m3u8$订阅源
辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8$订阅源
辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8$订阅源
辽宁体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8$订阅源
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8$订阅源
辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8$订阅源
辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8$订阅源
广东大湾区,http://222.128.55.152:9080/live/dwq.m3u8$订阅源
广东公共,http://218.13.14.6:60050/tsfile/live/1020_1.m3u8$订阅源
广东影视,http://119.32.12.17:2901/udp/224.1.100.11:11111$订阅源
广东经济科教,http://119.32.12.17:2901/udp/224.1.100.6:11111$订阅源
广州法治,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493$订阅源
江苏新闻,http://20240504.shunyue1809.com:6321/udp/239.49.8.120:8000$订阅源
江苏城市,https://stream1.freetv.fun/675206b8446ce719bfb293b5a5296db3aa26521c9810de7c996838247cc56964.ctv$订阅源
江苏综艺,https://stream1.freetv.fun/f8ef469943662bed2abc6609d9ef1720b9e93a8a0bd6f5789133461e36763f37.m3u8$订阅源
江苏影视,https://stream1.freetv.fun/a89dd489fa013bc4f36bcc4afe388f1783e2251c276e2566a9359d68a61c6d91.ctv$订阅源
江苏教育,https://stream1.freetv.fun/7174b4fd66ddb2a7456b7040105dc27a1e57c166593870bb773cb5f6b4546c54.ctv$订阅源
江苏体育休闲,https://stream1.freetv.fun/af1087a1c24fff7af556ac8e6c5c623303d52966f67a998cefb52c17811b09a2.ctv$订阅源
文物宝库,http://www.lizhinas.top:1009/rtp/239.252.220.158:5140$订阅源
文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk$订阅源
梨园频道,http://www.lizhinas.top:1009/rtp/239.252.220.179:5140$订阅源
河南新闻,http://www.cdnstv.com:6398/hls/1114/index.m3u8$订阅源
河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw$订阅源
河南都市,http://www.lwfz.fun:8800/rtp/239.16.20.164:11640$订阅源
河南都市,http://1.94.31.214/php/hntv.php?id=hnds$订阅源
河南民生,http://www.lwfz.fun:8800/rtp/239.16.20.165:11650$订阅源
河南乡村,http://www.cdnstv.com:6398/hls/1116/index.m3u8$订阅源
河南乡村,http://1.94.31.214/php/hntv.php?id=hnxc$订阅源
河南戏曲,http://www.cdnstv.com:6398/hls/1119/index.m3u8$订阅源
河南法治,http://www.cdnstv.com:6398/hls/1112/index.m3u8$订阅源
河南法治,http://1.94.31.214/php/hntv.php?id=hmfz$订阅源
河南电视剧,http://www.cdnstv.com:6398/hls/1113/index.m3u8$订阅源
河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj$订阅源
收藏天下,http://www.cdnstv.com:6398/hls/1118/index.m3u8$订阅源
中华功夫,http://www.cdnstv.com:6398/hls/1120/index.m3u$订阅源
河南公共,http://1.94.31.214/php/hntv.php?id=hngg$订阅源
河南国际,http://1.94.31.214/php/hntv.php?id=hngj$订阅源
